order_id,order_date,delivery_date,product_id,product_name,brand,category,sale_price,gst,region,city,discount,product_rating
O109253,8/22/2023,8/27/2023,P002,Maggi Noodles,HUL,Staples,174.21,23.92,West,Mumbai,32.49,2.5
O109254,11/6/2023,11/8/2023,P007,Dabur Chyawanprash,Britannia,Snacks,744.72,130.42,West,Pune,83.17,3.3
O109255,7/28/2023,7/30/2023,P006,Britannia Biscuits,HUL,Household,979.8,135.94,South,Hyderabad,23.41,3.1
O109256,11/8/2023,11/13/2023,P008,Nestle Milkmaid,Tata,Staples,789.52,99.86,South,Chennai,6.91,4
O109257,1/10/2023,1/13/2023,P004,Surf Excel,Patanjali,Staples,812.54,116.03,West,Mumbai,93.86,4.3
O109258,1/26/2023,1/30/2023,P005,Patanjali Honey,Nestle,Dairy,641.73,79.19,North,Lucknow,83.26,3.6
O109259,10/3/2023,10/5/2023,P006,Britannia Biscuits,Nestle,Snacks,417.01,73.76,West,Pune,31.6,3.6
O109260,3/11/2023,3/12/2023,P001,Tata Tea,Tata,Beverages,961.8,86.47,North,Lucknow,82.81,3.3
O109261,5/7/2023,5/10/2023,P003,Amul Butter,HUL,Staples,336.94,55.87,West,Ahmedabad,32.95,3.2
O109262,12/17/2023,12/18/2023,P003,Amul Butter,Nestle,Staples,555.31,97.37,West,Pune,100.22,4.1
O109263,9/17/2023,9/21/2023,P006,Britannia Biscuits,Nestle,Household,792.65,69.84,South,Bangalore,8.34,3.3
O109264,3/5/2023,3/7/2023,P004,Surf Excel,Britannia,Snacks,959.92,52.41,South,Hyderabad,135.61,4.3
O109265,4/26/2023,4/29/2023,P005,Patanjali Honey,Patanjali,Household,990.07,81.91,North,Delhi,102.02,4.8
O109266,6/8/2023,6/9/2023,P004,Surf Excel,Britannia,Staples,496.73,74.82,North,Chandigarh,50.06,2.5
O109267,8/11/2023,8/12/2023,P005,Patanjali Honey,Britannia,Household,161.13,25.77,North,Lucknow,10.67,5
O109268,11/8/2023,11/12/2023,P008,Nestle Milkmaid,Britannia,Household,775.65,102.02,East,Patna,61.47,4.1
O109269,8/6/2023,8/7/2023,P002,Maggi Noodles,Patanjali,Household,888.6,97.11,East,Kolkata,23.83,4.9
O109270,1/8/2023,1/12/2023,P007,Dabur Chyawanprash,ITC,Household,708.98,55.14,North,Delhi,76.05,3.6
O109271,4/6/2023,4/11/2023,P004,Surf Excel,Britannia,Dairy,756.3,102.87,West,Mumbai,61.56,3.8
O109272,10/22/2023,10/24/2023,P004,Surf Excel,Dabur,Snacks,284.58,19.4,South,Bangalore,8.93,3.7
O109273,11/12/2023,11/14/2023,P008,Nestle Milkmaid,Dabur,Snacks,276.5,39.06,South,Hyderabad,24.29,2.6
O109274,1/3/2023,1/4/2023,P001,Tata Tea,Nestle,Household,984.06,65.67,West,Pune,135.39,3.8
O109275,9/29/2023,10/1/2023,P008,Nestle Milkmaid,Nestle,Beverages,604.83,38.37,South,Hyderabad,11.5,4.1
O109276,2/20/2023,2/25/2023,P006,Britannia Biscuits,Tata,Dairy,420.78,23.35,West,Ahmedabad,62.52,3.4
O109277,8/13/2023,8/16/2023,P001,Tata Tea,Tata,Beverages,442.85,36.16,West,Mumbai,38.78,4.7
O109278,5/22/2023,5/25/2023,P006,Britannia Biscuits,Tata,Household,505.71,71.79,West,Ahmedabad,97.39,3
O109279,4/18/2023,4/20/2023,P006,Britannia Biscuits,Amul,Snacks,894.1,55.09,South,Hyderabad,64.25,4.4
O109280,12/28/2023,1/2/2024,P004,Surf Excel,HUL,Beverages,895.77,119.54,West,Mumbai,27.01,3.9
O109281,11/6/2023,11/8/2023,P005,Patanjali Honey,Dabur,Personal Care,77.15,8.74,North,Lucknow,7.36,2.9
O109282,5/21/2023,5/25/2023,P002,Maggi Noodles,Tata,Personal Care,728,47.66,West,Pune,0.36,4.7
O109283,6/7/2023,6/10/2023,P008,Nestle Milkmaid,Tata,Personal Care,539.21,39.66,South,Chennai,30.88,4.3
O109284,2/22/2023,2/24/2023,P007,Dabur Chyawanprash,Dabur,Snacks,50.3,3.46,South,Bangalore,3.49,4
O109285,6/6/2023,6/7/2023,P003,Amul Butter,Patanjali,Snacks,262.53,36.81,North,Delhi,2.63,4.4
O109286,7/8/2023,7/13/2023,P004,Surf Excel,Dabur,Staples,126.82,17.57,West,Pune,15.34,2.9
O109287,3/16/2023,3/17/2023,P007,Dabur Chyawanprash,Britannia,Household,112.97,6.67,South,Hyderabad,2.35,2.7
O109288,9/2/2023,9/3/2023,P005,Patanjali Honey,Nestle,Dairy,604.73,40.48,East,Kolkata,115,3.9
O109289,7/8/2023,7/9/2023,P003,Amul Butter,Britannia,Beverages,206.1,22.66,North,Lucknow,3.74,3.3
O109290,1/14/2023,1/17/2023,P006,Britannia Biscuits,Dabur,Personal Care,873.88,141.16,South,Hyderabad,95.19,4.7
O109291,5/21/2023,5/22/2023,P008,Nestle Milkmaid,Nestle,Dairy,393.81,61.45,West,Mumbai,53.38,3.4
O109292,12/20/2023,12/23/2023,P005,Patanjali Honey,ITC,Dairy,784.14,110.11,South,Bangalore,9.05,4.1
O109293,11/22/2023,11/23/2023,P005,Patanjali Honey,ITC,Snacks,911.87,84.98,North,Lucknow,152.29,3.3
O109294,11/15/2023,11/18/2023,P008,Nestle Milkmaid,Tata,Dairy,656.46,98.52,East,Bhubaneswar,11.24,4.9
O109295,2/1/2023,2/3/2023,P002,Maggi Noodles,Amul,Snacks,576.12,44.35,East,Kolkata,29.81,4.8
O109296,6/30/2023,7/4/2023,P005,Patanjali Honey,Britannia,Beverages,578.22,32.62,South,Hyderabad,61.32,2.8
O109297,12/19/2023,12/20/2023,P006,Britannia Biscuits,HUL,Snacks,946.83,56.27,South,Bangalore,41.96,3.5
O109298,2/4/2023,2/9/2023,P007,Dabur Chyawanprash,HUL,Personal Care,767.64,63.02,North,Delhi,84.14,3.7
O109299,5/17/2023,5/22/2023,P007,Dabur Chyawanprash,Nestle,Household,473.97,62.41,East,Kolkata,42.02,2.9
O109300,4/26/2023,4/28/2023,P003,Amul Butter,Patanjali,Beverages,557.89,51.11,South,Hyderabad,66.5,3.1
O109301,3/23/2023,3/27/2023,P004,Surf Excel,Amul,Household,565.66,79.9,East,Patna,72.91,4.1
O109302,8/1/2023,8/5/2023,P003,Amul Butter,Britannia,Staples,216.67,38.08,North,Chandigarh,42.33,3.3
O109303,4/28/2023,4/30/2023,P004,Surf Excel,Patanjali,Household,291.37,27.53,West,Pune,30.02,4.8
O109304,4/7/2023,4/12/2023,P004,Surf Excel,Dabur,Dairy,311.67,41.07,West,Pune,24.26,2.7
O109305,6/20/2023,6/24/2023,P007,Dabur Chyawanprash,HUL,Snacks,703.21,93.95,East,Bhubaneswar,138.35,4.4
O109306,10/16/2023,10/17/2023,P003,Amul Butter,Tata,Beverages,111.26,8.58,West,Ahmedabad,5.37,4.6
O109307,5/30/2023,5/31/2023,P007,Dabur Chyawanprash,HUL,Staples,940.57,152.35,East,Kolkata,150.43,4.8
O109308,10/17/2023,10/20/2023,P007,Dabur Chyawanprash,Britannia,Personal Care,413.66,35.7,North,Lucknow,66.07,3.9
O109309,8/8/2023,8/10/2023,P002,Maggi Noodles,Patanjali,Personal Care,992.7,169.39,East,Patna,92.06,4.8
O109310,5/16/2023,5/17/2023,P006,Britannia Biscuits,Dabur,Personal Care,124.04,17.67,West,Pune,7.41,4
O109311,7/23/2023,7/28/2023,P001,Tata Tea,Britannia,Staples,75.9,10.66,West,Mumbai,11.48,4
O109312,8/22/2023,8/26/2023,P005,Patanjali Honey,HUL,Snacks,878.48,62.12,East,Patna,20.93,2.6
O109313,12/18/2023,12/19/2023,P004,Surf Excel,Britannia,Snacks,349.96,47.79,West,Mumbai,20.57,2.7
O109314,9/4/2023,9/9/2023,P001,Tata Tea,Patanjali,Household,789.85,84.93,South,Chennai,8.83,4.1
O109315,11/27/2023,11/29/2023,P007,Dabur Chyawanprash,Amul,Beverages,595.86,64.87,North,Chandigarh,47.51,3.9
O109316,1/15/2023,1/20/2023,P008,Nestle Milkmaid,HUL,Household,313.29,20.76,West,Mumbai,60.13,4.9
O109317,8/26/2023,8/28/2023,P007,Dabur Chyawanprash,Dabur,Household,685.44,111.11,West,Ahmedabad,4.81,3.2
O109318,8/20/2023,8/21/2023,P007,Dabur Chyawanprash,Dabur,Household,475.64,82.69,South,Chennai,10.08,2.8
O109319,12/18/2023,12/22/2023,P001,Tata Tea,HUL,Beverages,318.85,21.3,East,Patna,3.68,2.6
O109320,7/10/2023,7/13/2023,P002,Maggi Noodles,Amul,Beverages,576.15,31.92,West,Pune,46.18,2.9
O109321,11/9/2023,11/11/2023,P006,Britannia Biscuits,Nestle,Dairy,693.69,48.27,East,Patna,131.75,2.6
O109322,11/29/2023,12/2/2023,P005,Patanjali Honey,Amul,Staples,104.38,12.83,North,Lucknow,5.85,3.1
O109323,4/16/2023,4/18/2023,P002,Maggi Noodles,Amul,Staples,184.02,17.93,East,Kolkata,11.48,3
O109324,9/7/2023,9/11/2023,P008,Nestle Milkmaid,HUL,Staples,793.12,100.5,South,Chennai,34.98,2.8
O109325,10/15/2023,10/20/2023,P004,Surf Excel,Amul,Personal Care,475.48,76.69,West,Pune,10.84,4.4
O109326,6/28/2023,7/1/2023,P001,Tata Tea,HUL,Snacks,395.63,47.1,West,Pune,49.7,4.1
O109327,8/11/2023,8/12/2023,P007,Dabur Chyawanprash,HUL,Snacks,255.39,16.13,West,Mumbai,9.3,4.5
O109328,5/25/2023,5/29/2023,P003,Amul Butter,HUL,Beverages,396.02,70.27,West,Ahmedabad,34.95,2.7
O109329,7/10/2023,7/13/2023,P008,Nestle Milkmaid,Dabur,Household,413.91,74.21,West,Ahmedabad,25.55,4.7
O109330,12/27/2023,12/29/2023,P005,Patanjali Honey,Britannia,Staples,493.02,68.52,South,Hyderabad,15.34,3.9
O109331,12/16/2023,12/18/2023,P002,Maggi Noodles,HUL,Beverages,916.39,110.81,West,Ahmedabad,149.26,2.9
O109332,10/21/2023,10/23/2023,P007,Dabur Chyawanprash,Britannia,Staples,804.41,143.66,West,Pune,141.48,3.5
O109333,9/11/2023,9/14/2023,P007,Dabur Chyawanprash,Dabur,Dairy,884.66,55.68,South,Chennai,74.75,3.7
O109334,10/10/2023,10/14/2023,P002,Maggi Noodles,Amul,Dairy,625.59,54.22,North,Delhi,90.96,4.3
O109335,10/25/2023,10/27/2023,P007,Dabur Chyawanprash,Nestle,Personal Care,589.91,59.82,South,Bangalore,70.38,3.3
O109336,9/22/2023,9/27/2023,P001,Tata Tea,Nestle,Beverages,79.24,13.8,West,Pune,6.07,4.9
O109337,7/6/2023,7/9/2023,P001,Tata Tea,Britannia,Household,594.11,74.72,West,Pune,75.24,2.5
O109338,9/18/2023,9/20/2023,P002,Maggi Noodles,Patanjali,Snacks,756.16,96.91,West,Pune,117.25,2.8
O109339,11/16/2023,11/21/2023,P004,Surf Excel,ITC,Household,257.79,35.91,West,Mumbai,35.38,2.7
O109340,4/29/2023,5/2/2023,P004,Surf Excel,Amul,Staples,286.49,39.81,East,Bhubaneswar,33.18,4.5
O109341,2/4/2023,2/5/2023,P004,Surf Excel,Patanjali,Dairy,57.28,4.7,North,Lucknow,1.08,4.7
O109342,3/17/2023,3/22/2023,P007,Dabur Chyawanprash,Tata,Staples,662.01,34.2,South,Chennai,55.3,3
O109343,12/11/2023,12/14/2023,P004,Surf Excel,ITC,Staples,590.15,48.85,West,Mumbai,51.79,4.5
O109344,11/22/2023,11/25/2023,P006,Britannia Biscuits,Britannia,Staples,413.34,51.78,West,Mumbai,19.99,3
O109345,2/11/2023,2/15/2023,P002,Maggi Noodles,HUL,Staples,544.93,52.93,West,Mumbai,25.63,2.7
O109346,12/1/2023,12/3/2023,P008,Nestle Milkmaid,Patanjali,Dairy,564.38,33.07,South,Hyderabad,49.64,2.7
O109347,9/27/2023,9/29/2023,P006,Britannia Biscuits,Patanjali,Personal Care,290.55,38.22,North,Chandigarh,3.65,2.6
O109348,7/30/2023,7/31/2023,P004,Surf Excel,Amul,Personal Care,136.85,22.73,South,Bangalore,20.19,4.8
O109349,3/21/2023,3/22/2023,P005,Patanjali Honey,Nestle,Household,764.26,111.68,South,Bangalore,34.08,2.8
O109350,5/28/2023,6/2/2023,P004,Surf Excel,Britannia,Beverages,879.91,155.21,North,Lucknow,20.66,4.2
O109351,2/20/2023,2/22/2023,P002,Maggi Noodles,Amul,Household,440.92,59.76,South,Bangalore,23.92,2.9
O109352,7/9/2023,7/12/2023,P006,Britannia Biscuits,Tata,Household,838.15,101,South,Bangalore,108.55,3.8
O109353,2/8/2023,2/12/2023,P002,Maggi Noodles,Amul,Dairy,645.78,42.7,East,Bhubaneswar,107.98,4.7
O109354,6/3/2023,6/8/2023,P001,Tata Tea,Patanjali,Snacks,259.84,35.47,West,Mumbai,13.52,4.7
O109355,6/13/2023,6/17/2023,P001,Tata Tea,Tata,Household,782.43,137.09,North,Lucknow,136.55,4
O109356,8/29/2023,8/31/2023,P005,Patanjali Honey,Britannia,Beverages,826.75,77.76,West,Pune,4.54,4.5
O109357,8/31/2023,9/5/2023,P002,Maggi Noodles,Nestle,Beverages,576.99,101.07,West,Mumbai,68.12,4.7
O109358,11/16/2023,11/18/2023,P005,Patanjali Honey,ITC,Personal Care,406.97,34.66,East,Patna,14.54,2.5
O109359,2/21/2023,2/24/2023,P006,Britannia Biscuits,Britannia,Personal Care,824.15,92.31,North,Lucknow,134.09,4.6
O109360,1/28/2023,1/29/2023,P005,Patanjali Honey,ITC,Personal Care,582.81,80.05,East,Patna,12.47,3.3
O109361,9/24/2023,9/27/2023,P008,Nestle Milkmaid,ITC,Personal Care,255.22,12.84,North,Delhi,45.41,2.7
O109362,3/30/2023,4/3/2023,P002,Maggi Noodles,ITC,Staples,757.66,126.49,South,Chennai,103.39,2.9
O109363,3/30/2023,4/1/2023,P002,Maggi Noodles,Patanjali,Household,63.42,8.33,West,Ahmedabad,0.86,3.5
O109364,10/20/2023,10/21/2023,P007,Dabur Chyawanprash,Amul,Household,415.82,28.8,South,Chennai,58.36,3.4
O109365,5/4/2023,5/8/2023,P003,Amul Butter,Nestle,Dairy,116.81,14.38,South,Chennai,22.82,2.7
O109366,7/28/2023,8/1/2023,P005,Patanjali Honey,Tata,Beverages,678.84,57.94,East,Patna,78.99,2.8
O109367,10/2/2023,10/3/2023,P005,Patanjali Honey,Nestle,Beverages,58.81,3.99,South,Hyderabad,0.29,4.2
O109368,1/6/2023,1/10/2023,P002,Maggi Noodles,Tata,Dairy,450.06,23.12,East,Patna,62.07,3
O109369,9/4/2023,9/7/2023,P008,Nestle Milkmaid,Nestle,Household,689.47,42.94,East,Kolkata,97.31,4.6
O109370,11/18/2023,11/22/2023,P004,Surf Excel,Dabur,Beverages,319.41,35.74,East,Bhubaneswar,11.79,4.6
O109371,4/30/2023,5/3/2023,P001,Tata Tea,Nestle,Dairy,324.92,17.02,East,Bhubaneswar,26.73,3.4
O109372,12/13/2023,12/14/2023,P008,Nestle Milkmaid,Britannia,Beverages,77.79,11.08,South,Hyderabad,0.09,3.1
O109373,4/29/2023,5/4/2023,P006,Britannia Biscuits,Britannia,Staples,455.59,69.04,South,Hyderabad,79.28,3.7
O109374,2/18/2023,2/21/2023,P004,Surf Excel,Nestle,Snacks,519.11,27.45,East,Kolkata,73.02,4.7
O109375,2/13/2023,2/14/2023,P001,Tata Tea,Patanjali,Beverages,785.1,60.36,South,Hyderabad,45.04,4
O109376,1/10/2023,1/11/2023,P006,Britannia Biscuits,Patanjali,Beverages,839.8,70.51,East,Kolkata,142.61,4.4
O109377,2/19/2023,2/20/2023,P001,Tata Tea,Tata,Personal Care,124.07,14.95,South,Chennai,16.8,4.9
O109378,5/15/2023,5/18/2023,P007,Dabur Chyawanprash,Nestle,Snacks,856.01,150.23,South,Bangalore,56.82,4.5
O109379,9/29/2023,10/1/2023,P001,Tata Tea,ITC,Personal Care,678.43,87.28,South,Chennai,53.26,3.7
O109380,3/12/2023,3/14/2023,P007,Dabur Chyawanprash,Tata,Beverages,335.68,31.43,North,Delhi,43.54,4.1
O109381,2/8/2023,2/9/2023,P002,Maggi Noodles,Tata,Dairy,891.96,85.39,North,Chandigarh,64.18,4.3
O109382,6/30/2023,7/3/2023,P005,Patanjali Honey,Amul,Staples,902.84,47.05,South,Chennai,45.98,3.1
O109383,2/6/2023,2/9/2023,P005,Patanjali Honey,Patanjali,Beverages,387.61,58.17,West,Pune,18.43,3.1
O109384,4/26/2023,4/28/2023,P005,Patanjali Honey,Amul,Personal Care,286.92,32.05,West,Mumbai,39.67,4.2
O109385,11/24/2023,11/28/2023,P004,Surf Excel,Amul,Personal Care,88.64,6.74,East,Bhubaneswar,7.91,4.4
O109386,3/24/2023,3/26/2023,P004,Surf Excel,HUL,Household,972.25,92.57,South,Bangalore,27.07,4.3
O109387,12/8/2023,12/11/2023,P004,Surf Excel,Britannia,Personal Care,359.61,27.39,West,Pune,39.04,2.7
O109388,9/29/2023,9/30/2023,P006,Britannia Biscuits,Dabur,Dairy,256.12,34.81,West,Ahmedabad,27.9,3.6
O109389,3/27/2023,3/28/2023,P004,Surf Excel,HUL,Staples,680.67,36.77,East,Kolkata,69.81,4.4
O109390,10/16/2023,10/21/2023,P005,Patanjali Honey,HUL,Personal Care,685.41,34.62,South,Bangalore,83.57,3.3
O109391,12/3/2023,12/4/2023,P007,Dabur Chyawanprash,Patanjali,Beverages,497.07,83.27,South,Hyderabad,24.88,4.5
O109392,6/6/2023,6/8/2023,P002,Maggi Noodles,Amul,Household,678.89,82.97,West,Mumbai,65.15,4.1
O109393,1/27/2023,1/29/2023,P003,Amul Butter,HUL,Household,622.11,83.81,North,Delhi,17.35,2.5
O109394,2/12/2023,2/15/2023,P008,Nestle Milkmaid,HUL,Staples,799.45,99.66,West,Ahmedabad,36.99,3
O109395,3/29/2023,4/1/2023,P003,Amul Butter,HUL,Household,453.28,34.65,East,Kolkata,56.58,3.2
O109396,11/26/2023,11/28/2023,P007,Dabur Chyawanprash,Amul,Beverages,280.31,17.56,South,Bangalore,47.84,4.6
O109397,7/29/2023,8/2/2023,P005,Patanjali Honey,Nestle,Beverages,639.34,106.27,West,Pune,46.93,4.9
O109398,1/10/2023,1/12/2023,P007,Dabur Chyawanprash,Patanjali,Beverages,489.61,27.04,South,Chennai,20.18,4.5
O109399,12/18/2023,12/19/2023,P001,Tata Tea,Britannia,Staples,382.37,28.01,West,Pune,28.86,3.9
O109400,11/13/2023,11/15/2023,P003,Amul Butter,Patanjali,Beverages,682.11,93.34,North,Chandigarh,49.14,3.6
O109401,5/14/2023,5/18/2023,P008,Nestle Milkmaid,Tata,Dairy,731.6,107.3,East,Kolkata,15.56,4.7
O109402,12/5/2023,12/8/2023,P001,Tata Tea,Tata,Dairy,887.91,67.31,West,Pune,98.7,2.6
O109403,10/25/2023,10/28/2023,P001,Tata Tea,Amul,Snacks,886.63,157.03,West,Ahmedabad,19.58,4.3
O109404,12/4/2023,12/7/2023,P007,Dabur Chyawanprash,Patanjali,Beverages,472.26,51.42,South,Chennai,49.72,5
O109405,7/2/2023,7/3/2023,P008,Nestle Milkmaid,Dabur,Snacks,827.06,95.06,East,Patna,66.26,4
O109406,5/27/2023,6/1/2023,P007,Dabur Chyawanprash,Nestle,Snacks,626.67,59.99,South,Chennai,46.01,4
O109407,4/26/2023,4/30/2023,P006,Britannia Biscuits,HUL,Staples,842.75,58.88,North,Delhi,55.63,4.3
O109408,4/26/2023,4/27/2023,P006,Britannia Biscuits,Britannia,Beverages,329.87,56.43,East,Patna,12.76,2.8
O109409,4/7/2023,4/9/2023,P001,Tata Tea,Britannia,Personal Care,92.33,13.89,West,Pune,1.82,4.1
O109410,4/20/2023,4/24/2023,P006,Britannia Biscuits,Britannia,Personal Care,690.57,36.09,North,Chandigarh,119.19,3.7
O109411,10/17/2023,10/22/2023,P002,Maggi Noodles,Dabur,Household,618.93,78.16,North,Chandigarh,101.68,4
O109412,10/8/2023,10/11/2023,P002,Maggi Noodles,Nestle,Household,566.39,72.42,West,Ahmedabad,83.4,4.3
O109413,7/16/2023,7/17/2023,P005,Patanjali Honey,ITC,Beverages,168.81,13.22,West,Pune,33.41,3.3
O109414,11/15/2023,11/16/2023,P007,Dabur Chyawanprash,Britannia,Beverages,126.74,13.1,North,Lucknow,16.62,4.7
O109415,5/23/2023,5/26/2023,P004,Surf Excel,Amul,Dairy,205.67,13.1,North,Chandigarh,32.31,2.9
O109416,7/14/2023,7/19/2023,P005,Patanjali Honey,Dabur,Personal Care,301.05,51.6,South,Bangalore,60.1,3.6
O109417,1/16/2023,1/19/2023,P002,Maggi Noodles,ITC,Staples,742.59,57.23,East,Kolkata,24.68,4.2
O109418,4/22/2023,4/23/2023,P006,Britannia Biscuits,Dabur,Beverages,963.36,62.6,South,Bangalore,56.18,4.8
O109419,5/14/2023,5/15/2023,P007,Dabur Chyawanprash,Tata,Dairy,523.31,78.69,East,Bhubaneswar,57.22,3.4
O109420,7/17/2023,7/19/2023,P001,Tata Tea,Patanjali,Dairy,494,26.91,East,Kolkata,58.36,3
O109421,5/21/2023,5/24/2023,P001,Tata Tea,Patanjali,Personal Care,739.54,86.77,South,Chennai,44.28,4.5
O109422,7/15/2023,7/19/2023,P001,Tata Tea,Tata,Staples,955.72,57.52,North,Delhi,147.76,3.4
O109423,12/22/2023,12/26/2023,P003,Amul Butter,Patanjali,Beverages,905.66,76.14,East,Patna,82.22,4.4
O109424,12/5/2023,12/9/2023,P006,Britannia Biscuits,ITC,Household,715.73,117.15,West,Mumbai,100.35,3.7
O109425,6/28/2023,7/1/2023,P004,Surf Excel,Dabur,Dairy,541.55,82.93,West,Ahmedabad,51.97,3.6
O109426,4/9/2023,4/14/2023,P003,Amul Butter,Dabur,Household,321.7,21.07,South,Hyderabad,11.95,3
O109427,1/2/2023,1/6/2023,P002,Maggi Noodles,HUL,Dairy,814.97,63,West,Mumbai,5.24,3.1
O109428,9/30/2023,10/2/2023,P002,Maggi Noodles,HUL,Beverages,310.49,55.48,East,Kolkata,45.74,4.9
O109429,1/9/2023,1/12/2023,P008,Nestle Milkmaid,Britannia,Dairy,325.17,56.39,South,Hyderabad,21.54,2.6
O109430,2/18/2023,2/19/2023,P005,Patanjali Honey,Britannia,Dairy,905.5,154.88,West,Ahmedabad,133.83,3.4
O109431,10/20/2023,10/24/2023,P007,Dabur Chyawanprash,Dabur,Staples,108.27,9.08,South,Bangalore,14.6,3.4
O109432,1/11/2023,1/13/2023,P008,Nestle Milkmaid,Amul,Snacks,431.43,60.56,South,Bangalore,16.2,4.9
O109433,6/4/2023,6/9/2023,P002,Maggi Noodles,ITC,Beverages,50.45,5.73,East,Kolkata,4.56,4.7
O109434,1/19/2023,1/22/2023,P002,Maggi Noodles,Britannia,Beverages,706.93,56.27,West,Ahmedabad,49.28,2.7
O109435,7/2/2023,7/3/2023,P008,Nestle Milkmaid,Britannia,Staples,174.56,24.37,South,Hyderabad,28.87,2.8
O109436,8/30/2023,9/4/2023,P008,Nestle Milkmaid,Tata,Personal Care,553.13,73.42,South,Bangalore,18.62,4.4
O109437,3/22/2023,3/27/2023,P008,Nestle Milkmaid,Patanjali,Personal Care,542.21,96.52,West,Ahmedabad,78.02,4.5
O109438,6/2/2023,6/5/2023,P006,Britannia Biscuits,Dabur,Beverages,390.87,52.81,North,Delhi,19.1,4
O109439,12/22/2023,12/27/2023,P002,Maggi Noodles,Britannia,Dairy,685.06,83.54,West,Ahmedabad,71.01,3.3
O109440,2/21/2023,2/22/2023,P005,Patanjali Honey,Tata,Personal Care,322.89,54.03,West,Ahmedabad,22.91,3.5
O109441,10/9/2023,10/12/2023,P001,Tata Tea,Britannia,Household,172.36,25.23,South,Bangalore,11.55,4.5
O109442,6/27/2023,6/28/2023,P005,Patanjali Honey,Patanjali,Snacks,482.38,25.92,East,Kolkata,85.18,3.4
O109443,11/1/2023,11/3/2023,P006,Britannia Biscuits,Britannia,Snacks,986.16,154.09,North,Delhi,168.57,4.8
O109444,3/11/2023,3/16/2023,P003,Amul Butter,Britannia,Personal Care,446.17,44.76,North,Chandigarh,27.97,3.1
O109445,9/30/2023,10/4/2023,P006,Britannia Biscuits,Patanjali,Household,485.76,67.91,West,Pune,40.69,4.2
O109446,6/10/2023,6/14/2023,P001,Tata Tea,Britannia,Personal Care,496.2,74.85,East,Bhubaneswar,97.25,3.3
O109447,5/3/2023,5/4/2023,P008,Nestle Milkmaid,Patanjali,Staples,198.38,19.98,East,Bhubaneswar,14.22,4.4
O109448,4/4/2023,4/8/2023,P004,Surf Excel,ITC,Snacks,360.73,39.52,West,Mumbai,71.18,3.4
O109449,9/11/2023,9/13/2023,P008,Nestle Milkmaid,Britannia,Dairy,380.77,23.89,East,Patna,74.08,3.7
O109450,9/20/2023,9/23/2023,P005,Patanjali Honey,Patanjali,Staples,485.59,55.55,South,Bangalore,39.84,4.4
O109451,10/5/2023,10/6/2023,P007,Dabur Chyawanprash,Patanjali,Beverages,139.55,14.53,North,Delhi,22.56,4.1
O109452,6/1/2023,6/4/2023,P006,Britannia Biscuits,Nestle,Staples,817.69,76.96,East,Patna,163.43,4.7
O109453,9/13/2023,9/15/2023,P006,Britannia Biscuits,Dabur,Staples,991.47,150.85,East,Kolkata,104.32,3.2
O109454,11/29/2023,12/2/2023,P007,Dabur Chyawanprash,HUL,Beverages,74.43,7.34,South,Chennai,8.98,2.7
O109455,10/25/2023,10/29/2023,P001,Tata Tea,ITC,Household,837.49,44.74,South,Hyderabad,87.95,3.1
O109456,12/12/2023,12/17/2023,P008,Nestle Milkmaid,HUL,Dairy,814.2,138.1,North,Chandigarh,3.51,2.8
O109457,1/26/2023,1/28/2023,P005,Patanjali Honey,ITC,Personal Care,501.04,71.18,North,Delhi,0.98,2.6
O109458,5/7/2023,5/12/2023,P002,Maggi Noodles,Patanjali,Personal Care,925.15,53.28,North,Delhi,102.68,4.3
O109459,3/22/2023,3/23/2023,P003,Amul Butter,Tata,Staples,240.61,17.52,West,Mumbai,26.82,5
O109460,1/12/2023,1/16/2023,P005,Patanjali Honey,Britannia,Personal Care,327.66,46.4,East,Bhubaneswar,40.32,4.4
O109461,6/25/2023,6/28/2023,P005,Patanjali Honey,Tata,Household,960.24,69.27,North,Chandigarh,39.32,4.2
O109462,7/3/2023,7/4/2023,P008,Nestle Milkmaid,ITC,Staples,71.35,4.29,West,Mumbai,0.8,3.3
O109463,11/29/2023,12/4/2023,P006,Britannia Biscuits,ITC,Dairy,908.53,126.9,West,Pune,48.84,4.5
O109464,6/4/2023,6/8/2023,P005,Patanjali Honey,HUL,Beverages,602.45,106.47,South,Hyderabad,22,2.8
O109465,12/10/2023,12/11/2023,P003,Amul Butter,Britannia,Dairy,778.54,119.44,North,Delhi,73.57,3.8
O109466,6/24/2023,6/26/2023,P008,Nestle Milkmaid,Amul,Household,168.98,29.78,East,Kolkata,6.8,2.8
O109467,10/30/2023,11/3/2023,P001,Tata Tea,ITC,Staples,395.79,57.87,East,Bhubaneswar,26.89,3.8
O109468,9/15/2023,9/20/2023,P006,Britannia Biscuits,Britannia,Staples,420.88,54.86,West,Ahmedabad,39.43,3.4
O109469,6/19/2023,6/24/2023,P004,Surf Excel,Tata,Household,732.27,79.01,South,Hyderabad,17.08,4.5
O109470,12/1/2023,12/3/2023,P002,Maggi Noodles,Tata,Staples,754.95,77.33,East,Kolkata,99.35,3.1
O109471,2/15/2023,2/18/2023,P005,Patanjali Honey,Nestle,Personal Care,608.15,51.67,East,Patna,88.72,2.8
O109472,5/1/2023,5/5/2023,P001,Tata Tea,Britannia,Beverages,831.37,81.58,West,Ahmedabad,128.35,3.8
